date,username,product,sku,model,quantity,unit_type,applied_cost_per_quantity,gross_amount,discount_amount,net_amount,total_monthly_quota,organization,repository,cost_center_name,aic_quantity,aic_gross_amount
2026-06-02,user_0029,copilot,copilot_ai_credit,GPT-5.4,328.48575000000005,ai-credits,0.01,3.2848575000000007,3.2848575000000007,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0315,copilot,copilot_ai_credit,GPT-5.4,53.9487,ai-credits,0.01,0.5394869999999999,0.5394869999999999,0,1900,,,Infra-Security,0,0
2026-06-02,user_0085,copilot,copilot_ai_credit,GPT-5.4,404.97375000000005,ai-credits,0.01,4.0497375,4.0497375,0,3900,acme-copilot-enterprise,,Infra-Cloud,0,0
2026-06-02,user_0234,copilot,copilot_ai_credit,GPT-5.4,362.53004999999985,ai-credits,0.01,3.6253004999999994,3.6253004999999994,0,3900,acme-copilot-enterprise,,Operations,0,0
2026-06-02,user_0124,copilot,copilot_ai_credit,GPT-5.4,704.2572999999998,ai-credits,0.01,7.042572999999996,7.042572999999996,0,3900,acme-copilot-enterprise,,Infra-SRE,0,0
2026-06-02,user_0365,copilot,copilot_ai_credit,GPT-5.4,347.28854999999993,ai-credits,0.01,3.4728855000000003,3.4728855000000003,0,3900,acme-copilot-enterprise,,Product-Alpha,0,0
2026-06-02,user_0247,copilot,copilot_ai_credit,GPT-5.4,76.11220000000002,ai-credits,0.01,0.7611220000000001,0.7611220000000001,0,3900,acme-copilot-enterprise,,Product-Epsilon,0,0
2026-06-02,user_0494,copilot,copilot_ai_credit,GPT-5.4,1084.1230499999997,ai-credits,0.01,10.841230500000002,10.841230500000002,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0200,copilot,copilot_ai_credit,GPT-5.4,87.41410000000002,ai-credits,0.01,0.8741410000000001,0.8741410000000001,0,3900,acme-copilot-enterprise,,Operations,0,0
2026-06-02,user_0096,copilot,copilot_ai_credit,GPT-5.4,713.9450499999999,ai-credits,0.01,7.139450500000001,7.139450500000001,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0205,copilot,copilot_ai_credit,GPT-5.4,452.90685000000013,ai-credits,0.01,4.529068499999999,4.529068499999999,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0349,copilot,copilot_ai_credit,GPT-5.4,1200.5993499999995,ai-credits,0.01,12.005993499999999,12.005993499999999,0,3900,acme-copilot-enterprise,,Product-Epsilon,0,0
2026-06-02,user_0283,copilot,copilot_ai_credit,GPT-5.4,53.119099999999996,ai-credits,0.01,0.5311910000000001,0.5311910000000001,0,1900,,,Product-Gamma,0,0
2026-06-02,user_0143,copilot,copilot_ai_credit,GPT-5.4,371.0636999999999,ai-credits,0.01,3.7106369999999993,3.7106369999999993,0,3900,acme-copilot-enterprise,,Infra-Cloud,0,0
2026-06-02,user_0031,copilot,copilot_ai_credit,GPT-5.4,53.561249999999994,ai-credits,0.01,0.5356125,0.5356125,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0397,copilot,copilot_ai_credit,GPT-5.4,107.69914999999999,ai-credits,0.01,1.0769914999999999,1.0769914999999999,0,1900,,,Operations,0,0
2026-06-02,user_0421,copilot,copilot_ai_credit,GPT-5.4,1079.4641000000001,ai-credits,0.01,10.794640999999997,10.794640999999997,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0126,copilot,copilot_ai_credit,GPT-5.4,152.2463,ai-credits,0.01,1.522463,1.522463,0,1900,,,Product-Gamma,0,0
2026-06-02,user_0432,copilot,copilot_ai_credit,GPT-5.4,5.4238,ai-credits,0.01,0.054238,0.054238,0,3900,acme-copilot-enterprise,,Infra-SRE,0,0
2026-06-02,user_0229,copilot,copilot_ai_credit,GPT-5.4,158.27165000000002,ai-credits,0.01,1.5827164999999994,1.5827164999999994,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0459,copilot,copilot_ai_credit,GPT-5.4,58.90584999999998,ai-credits,0.01,0.5890585,0.5890585,0,3900,acme-copilot-enterprise,,Product-Epsilon,0,0
2026-06-02,user_0386,copilot,copilot_ai_credit,GPT-5.4,1085.16475,ai-credits,0.01,10.851647499999999,10.851647499999999,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0470,copilot,copilot_ai_credit,GPT-5.4,174.73155000000003,ai-credits,0.01,1.7473154999999996,1.7473154999999996,0,1900,,,Infra-Cloud,0,0
2026-06-02,user_0249,copilot,copilot_ai_credit,GPT-5.4,20.76115,ai-credits,0.01,0.2076115,0.2076115,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0067,copilot,copilot_ai_credit,GPT-5.4,7.29375,ai-credits,0.01,0.0729375,0.0729375,0,3900,acme-copilot-enterprise,,Infra-SRE,0,0
2026-06-02,user_0465,copilot,copilot_ai_credit,GPT-5.4,494.58829999999983,ai-credits,0.01,4.945883000000001,4.945883000000001,0,3900,acme-copilot-enterprise,,Infra-Cloud,0,0
2026-06-02,user_0270,copilot,copilot_ai_credit,GPT-5.4,188.43094999999994,ai-credits,0.01,1.8843095000000003,1.8843095000000003,0,1900,,,Infra-Security,0,0
2026-06-02,user_0070,copilot,copilot_ai_credit,GPT-5.4,418.7099999999999,ai-credits,0.01,4.187100000000001,4.187100000000001,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0165,copilot,copilot_ai_credit,GPT-5.4,20.2848,ai-credits,0.01,0.202848,0.202848,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0451,copilot,copilot_ai_credit,GPT-5.4,40.74345,ai-credits,0.01,0.40743450000000003,0.40743450000000003,0,3900,acme-copilot-enterprise,,Infra-SRE,0,0
2026-06-02,user_0091,copilot,copilot_ai_credit,GPT-5.4,1421.17325,ai-credits,0.01,14.211732499999997,14.211732499999997,0,3900,acme-copilot-enterprise,,Infra-Core,0,0
2026-06-02,user_0245,copilot,copilot_ai_credit,GPT-5.4,799.6850499999997,ai-credits,0.01,7.9968505,7.9968505,0,1900,,,Infra-Security,0,0
2026-06-02,user_0396,copilot,copilot_ai_credit,GPT-5.4,424.99790000000013,ai-credits,0.01,4.249979,4.249979,0,3900,acme-copilot-enterprise,,Operations,0,0
2026-06-02,user_0092,copilot,copilot_ai_credit,GPT-5.4,160.13705,ai-credits,0.01,1.6013705,1.6013705,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0296,copilot,copilot_ai_credit,GPT-5.4,1630.9793499999998,ai-credits,0.01,16.309793500000005,16.309793500000005,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0374,copilot,copilot_ai_credit,GPT-5.4,7.6878,ai-credits,0.01,0.07687800000000002,0.07687800000000002,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0251,copilot,copilot_ai_credit,GPT-5.4,10.93515,ai-credits,0.01,0.10935149999999999,0.10935149999999999,0,3900,acme-copilot-enterprise,,Infra-Core,0,0
2026-06-02,user_0493,copilot,copilot_ai_credit,GPT-5.4,3303.9031499999965,ai-credits,0.01,33.0390315,33.0390315,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0327,copilot,copilot_ai_credit,GPT-5.4,140.6345,ai-credits,0.01,1.406345,1.406345,0,3900,acme-copilot-enterprise,,Infra-Cloud,0,0
2026-06-02,user_0201,copilot,copilot_ai_credit,GPT-5.4,261.57325000000003,ai-credits,0.01,2.6157325000000005,2.6157325000000005,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0419,copilot,copilot_ai_credit,GPT-5.4,3959.870749999996,ai-credits,0.01,39.598707499999996,39.598707499999996,0,3900,acme-copilot-enterprise,,Product-Alpha,0,0
2026-06-02,user_0134,copilot,copilot_ai_credit,GPT-5.4,983.0935999999998,ai-credits,0.01,9.830935999999998,9.830935999999998,0,3900,acme-copilot-enterprise,,Infra-Security,0,0
2026-06-02,user_0135,copilot,copilot_ai_credit,GPT-5.4,31.643900000000002,ai-credits,0.01,0.316439,0.316439,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0358,copilot,copilot_ai_credit,GPT-5.4,50.558899999999994,ai-credits,0.01,0.5055890000000001,0.5055890000000001,0,1900,,,Infra-Data,0,0
2026-06-02,user_0099,copilot,copilot_ai_credit,GPT-5.4,155.91044999999997,ai-credits,0.01,1.5591045,1.5591045,0,3900,acme-copilot-enterprise,,Operations,0,0
2026-06-02,user_0209,copilot,copilot_ai_credit,GPT-5.4,3646.9853999999987,ai-credits,0.01,36.469854,36.469854,0,3900,acme-copilot-enterprise,,Infra-Cloud,0,0
2026-06-02,user_0488,copilot,copilot_ai_credit,GPT-5.4,542.07335,ai-credits,0.01,5.4207335000000025,5.4207335000000025,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0230,copilot,copilot_ai_credit,GPT-5.4,128.3617,ai-credits,0.01,1.2836170000000002,1.2836170000000002,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0382,copilot,copilot_ai_credit,GPT-5.4,136.38899999999995,ai-credits,0.01,1.36389,1.36389,0,3900,acme-copilot-enterprise,,Infra-Cloud,0,0
2026-06-02,user_0458,copilot,copilot_ai_credit,GPT-5.4,85.76979999999999,ai-credits,0.01,0.8576979999999998,0.8576979999999998,0,3900,acme-copilot-enterprise,,Product-Epsilon,0,0
2026-06-02,user_0079,copilot,copilot_ai_credit,GPT-5.4,463.58959999999996,ai-credits,0.01,4.635895999999998,4.635895999999998,0,3900,acme-copilot-enterprise,,Product-Gamma,0,0
2026-06-02,user_0090,copilot,copilot_ai_credit,GPT-5.4,9.844850000000001,ai-credits,0.01,0.0984485,0.0984485,0,1900,,,Infra-Security,0,0
2026-06-02,user_0439,copilot,copilot_ai_credit,GPT-5.4,222.05615,ai-credits,0.01,2.2205614999999996,2.2205614999999996,0,1900,,,Operations,0,0
2026-06-02,user_0416,copilot,copilot_ai_credit,GPT-5.4,251.09019999999998,ai-credits,0.01,2.510902,2.510902,0,3900,acme-copilot-enterprise,,Infra-Core,0,0
2026-06-02,user_0107,copilot,copilot_ai_credit,GPT-5.4,841.8875,ai-credits,0.01,8.418875000000002,8.418875000000002,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0381,copilot,copilot_ai_credit,GPT-5.4,488.55915000000033,ai-credits,0.01,4.885591499999999,4.885591499999999,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0438,copilot,copilot_ai_credit,GPT-5.4,2150.988250000001,ai-credits,0.01,21.50988250000001,21.50988250000001,0,3900,acme-copilot-enterprise,,Infra-Security,0,0
2026-06-02,user_0399,copilot,copilot_ai_credit,GPT-5.4,190.54569999999995,ai-credits,0.01,1.9054569999999997,1.9054569999999997,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0051,copilot,copilot_ai_credit,GPT-5.4,174.2921,ai-credits,0.01,1.7429209999999993,1.7429209999999993,0,1900,,,Product-Gamma,0,0
2026-06-02,user_0097,copilot,copilot_ai_credit,GPT-5.4,74.85134999999998,ai-credits,0.01,0.7485135,0.7485135,0,1900,,,,0,0
2026-06-02,user_0322,copilot,copilot_ai_credit,GPT-5.4,3.74225,ai-credits,0.01,0.0374225,0.0374225,0,1900,,,Operations,0,0
2026-06-02,user_0152,copilot,copilot_ai_credit,GPT-5.4,1383.6541000000002,ai-credits,0.01,13.836540999999999,13.836540999999999,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0272,copilot,copilot_ai_credit,GPT-5.4,220.7217,ai-credits,0.01,2.207217,2.207217,0,1900,,,Infra-Security,0,0
2026-06-02,user_0231,copilot,copilot_ai_credit,GPT-5.4,1898.8907499999993,ai-credits,0.01,18.9889075,18.9889075,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0495,copilot,copilot_ai_credit,GPT-5.4,607.66725,ai-credits,0.01,6.076672500000002,6.076672500000002,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0060,copilot,copilot_ai_credit,GPT-5.4,572.2389999999996,ai-credits,0.01,5.722390000000001,5.722390000000001,0,3900,acme-copilot-enterprise,,Infra-Security,0,0
2026-06-02,user_0115,copilot,copilot_ai_credit,GPT-5.4,776.3593999999999,ai-credits,0.01,7.763594000000003,7.763594000000003,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0301,copilot,copilot_ai_credit,GPT-5.4,101.92769999999996,ai-credits,0.01,1.0192770000000002,1.0192770000000002,0,3900,acme-copilot-enterprise,,Operations,0,0
2026-06-02,user_0156,copilot,copilot_ai_credit,GPT-5.4,237.47945000000004,ai-credits,0.01,2.3747944999999997,2.3747944999999997,0,1900,,,Infra-Security,0,0
2026-06-02,user_0348,copilot,copilot_ai_credit,GPT-5.4 mini,99.39335999999996,ai-credits,0.01,0.9939336,0.9939336,0,1900,,,Infra-Cloud,0,0
2026-06-02,user_0087,copilot,copilot_ai_credit,GPT-5.4 mini,9.47355,ai-credits,0.01,0.0947355,0.0947355,0,1900,,,Product-Beta,0,0
2026-06-02,user_0092,copilot,copilot_ai_credit,GPT-5.4 mini,5.684925,ai-credits,0.01,0.05684925,0.05684925,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0322,copilot,copilot_ai_credit,GPT-5.4 mini,3.4668900000000002,ai-credits,0.01,0.0346689,0.0346689,0,1900,,,Operations,0,0
2026-06-02,user_0461,copilot,copilot_ai_credit,GPT-5.4 mini,44.84991000000001,ai-credits,0.01,0.4484990999999999,0.4484990999999999,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0091,copilot,copilot_ai_credit,GPT-5.4 mini,57.43566000000001,ai-credits,0.01,0.5743566,0.5743566,0,3900,acme-copilot-enterprise,,Infra-Core,0,0
2026-06-02,user_0053,copilot,copilot_ai_credit,GPT-5.4 mini,50.69206499999999,ai-credits,0.01,0.50692065,0.50692065,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0200,copilot,copilot_ai_credit,GPT-5.4 mini,91.30327499999997,ai-credits,0.01,0.9130327500000003,0.9130327500000003,0,3900,acme-copilot-enterprise,,Operations,0,0
2026-06-02,user_0165,copilot,copilot_ai_credit,GPT-5.4 mini,8.716245,ai-credits,0.01,0.08716245,0.08716245,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0177,copilot,copilot_ai_credit,GPT-5.4 mini,69.36853500000001,ai-credits,0.01,0.6936853500000001,0.6936853500000001,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0031,copilot,copilot_ai_credit,GPT-5.4 mini,128.37352499999994,ai-credits,0.01,1.28373525,1.28373525,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0218,copilot,copilot_ai_credit,GPT-5.4 mini,25.786994999999997,ai-credits,0.01,0.25786994999999996,0.25786994999999996,0,1900,,,Product-Gamma,0,0
2026-06-02,user_0413,copilot,copilot_ai_credit,GPT-5.4 mini,57.660615000000014,ai-credits,0.01,0.5766061499999998,0.5766061499999998,0,3900,acme-copilot-enterprise,,Infra-Cloud,0,0
2026-06-02,user_0183,copilot,copilot_ai_credit,GPT-5.4 mini,30.041234999999993,ai-credits,0.01,0.30041235000000005,0.30041235000000005,0,3900,acme-copilot-enterprise,,Infra-Security,0,0
2026-06-02,user_0231,copilot,copilot_ai_credit,GPT-5.4 mini,12.21738,ai-credits,0.01,0.12217379999999999,0.12217379999999999,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0292,copilot,copilot_ai_credit,GPT-5.4 mini,0.066825,ai-credits,0.01,0.00066825,0.00066825,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0489,copilot,copilot_ai_credit,Gemini 2.5 Pro,19.858125,ai-credits,0.01,0.19858125,0.19858125,0,1900,,,Infra-Security,0,0
2026-06-02,user_0054,copilot,copilot_ai_credit,Gemini 2.5 Pro,73.0775125,ai-credits,0.01,0.7307751250000001,0.7307751250000001,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0169,copilot,copilot_ai_credit,Gemini 2.5 Pro,57.3908875,ai-credits,0.01,0.5739088750000001,0.5739088750000001,0,1900,,,Product-Epsilon,0,0
2026-06-02,user_0178,copilot,copilot_ai_credit,Gemini 2.5 Pro,9.9825,ai-credits,0.01,0.099825,0.099825,0,3900,acme-copilot-enterprise,,Product-Epsilon,0,0
2026-06-02,user_0458,copilot,copilot_ai_credit,Gemini 2.5 Pro,14.531225,ai-credits,0.01,0.14531225,0.14531225,0,3900,acme-copilot-enterprise,,Product-Epsilon,0,0
2026-06-02,user_0311,copilot,copilot_ai_credit,Gemini 2.5 Pro,376.8686624999999,ai-credits,0.01,3.7686866249999986,3.7686866249999986,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0428,copilot,copilot_ai_credit,Gemini 2.5 Pro,0.979,ai-credits,0.01,0.00979,0.00979,0,3900,acme-copilot-enterprise,,Product-Epsilon,0,0
2026-06-02,user_0223,copilot,copilot_ai_credit,Gemini 2.5 Pro,99.1852625,ai-credits,0.01,0.9918526249999999,0.9918526249999999,0,1900,,,Product-Delta,0,0
2026-06-02,user_0182,copilot,copilot_ai_credit,Gemini 2.5 Pro,294.7326999999999,ai-credits,0.01,2.947327,2.947327,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0252,copilot,copilot_ai_credit,Gemini 2.5 Pro,13.134049999999998,ai-credits,0.01,0.1313405,0.1313405,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0196,copilot,copilot_ai_credit,Gemini 2.5 Pro,3.0172125,ai-credits,0.01,0.030172125,0.030172125,0,3900,acme-copilot-enterprise,,Infra-Security,0,0
2026-06-02,user_0469,copilot,copilot_ai_credit,Gemini 2.5 Pro,36.069874999999996,ai-credits,0.01,0.36069874999999996,0.36069874999999996,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0049,copilot,copilot_ai_credit,Gemini 2.5 Pro,188.49202499999996,ai-credits,0.01,1.88492025,1.88492025,0,3900,acme-copilot-enterprise,,Product-Delta,0,0
2026-06-02,user_0122,copilot,copilot_ai_credit,Gemini 3 Flash,28.803785000000005,ai-credits,0.01,0.28803785,0.28803785,0,3900,acme-copilot-enterprise,,Infra-Cloud,0,0
2026-06-02,user_0241,copilot,copilot_ai_credit,Gemini 3 Flash,162.79767999999993,ai-credits,0.01,1.6279768000000006,1.6279768000000006,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0460,copilot,copilot_ai_credit,Gemini 3 Flash,23.634375000000002,ai-credits,0.01,0.23634375000000005,0.23634375000000005,0,3900,acme-copilot-enterprise,,Infra-SRE,0,0
2026-06-02,user_0479,copilot,copilot_ai_credit,Gemini 3 Flash,0.25685,ai-credits,0.01,0.0025685,0.0025685,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0091,copilot,copilot_ai_credit,Gemini 3 Flash,64.55780000000003,ai-credits,0.01,0.6455780000000001,0.6455780000000001,0,3900,acme-copilot-enterprise,,Infra-Core,0,0
2026-06-02,user_0495,copilot,copilot_ai_credit,Gemini 3 Flash,156.74882500000007,ai-credits,0.01,1.5674882499999996,1.5674882499999996,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0472,copilot,copilot_ai_credit,Gemini 3 Flash,21.810584999999993,ai-credits,0.01,0.21810585000000002,0.21810585000000002,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0174,copilot,copilot_ai_credit,Gemini 3 Flash,53.15839500000001,ai-credits,0.01,0.5315839500000001,0.5315839500000001,0,1900,,,Product-Gamma,0,0
2026-06-02,user_0095,copilot,copilot_ai_credit,Gemini 3 Flash,14.895489999999995,ai-credits,0.01,0.14895489999999997,0.14895489999999997,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0220,copilot,copilot_ai_credit,Gemini 3 Flash,10.621625,ai-credits,0.01,0.10621625,0.10621625,0,3900,acme-copilot-enterprise,,Product-Gamma,0,0
2026-06-02,user_0066,copilot,copilot_ai_credit,Gemini 3 Flash,3.096985,ai-credits,0.01,0.030969849999999997,0.030969849999999997,0,1900,,,Product-Gamma,0,0
2026-06-02,user_0029,copilot,copilot_ai_credit,Gemini 3 Flash,25.983335000000007,ai-credits,0.01,0.25983334999999996,0.25983334999999996,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0179,copilot,copilot_ai_credit,Gemini 3 Flash,1.13265,ai-credits,0.01,0.0113265,0.0113265,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0443,copilot,copilot_ai_credit,Gemini 3 Flash,644.7070199999997,ai-credits,0.01,6.447070199999999,6.447070199999999,0,3900,acme-copilot-enterprise,,Infra-SRE,0,0
2026-06-02,user_0204,copilot,copilot_ai_credit,Gemini 3 Flash,9.928400000000002,ai-credits,0.01,0.09928400000000001,0.09928400000000001,0,3900,acme-copilot-enterprise,,Infra-SRE,0,0
2026-06-02,user_0121,copilot,copilot_ai_credit,Gemini 3 Flash,6.14343,ai-credits,0.01,0.0614343,0.0614343,0,3900,acme-copilot-enterprise,,Product-Delta,0,0
2026-06-02,user_0333,copilot,copilot_ai_credit,Gemini 3 Flash,17.63975,ai-credits,0.01,0.17639750000000004,0.17639750000000004,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0303,copilot,copilot_ai_credit,Gemini 3 Flash,5.69414,ai-credits,0.01,0.0569414,0.0569414,0,3900,acme-copilot-enterprise,,Infra-Cloud,0,0
2026-06-02,user_0085,copilot,copilot_ai_credit,Gemini 3 Flash,64.10773,ai-credits,0.01,0.6410773000000002,0.6410773000000002,0,3900,acme-copilot-enterprise,,Infra-Cloud,0,0
2026-06-02,user_0464,copilot,copilot_ai_credit,Gemini 3 Flash,2.13327,ai-credits,0.01,0.0213327,0.0213327,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0318,copilot,copilot_ai_credit,Gemini 3 Flash,18.638090000000002,ai-credits,0.01,0.18638090000000007,0.18638090000000007,0,1900,,,Infra-Security,0,0
2026-06-02,user_0209,copilot,copilot_ai_credit,Gemini 3 Flash,11.914060000000003,ai-credits,0.01,0.11914060000000003,0.11914060000000003,0,3900,acme-copilot-enterprise,,Infra-Cloud,0,0
2026-06-02,user_0217,copilot,copilot_ai_credit,Gemini 3 Flash,2.32988,ai-credits,0.01,0.0232988,0.0232988,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0278,copilot,copilot_ai_credit,Gemini 3 Flash,13.478654999999998,ai-credits,0.01,0.13478655,0.13478655,0,1900,,,Operations,0,0
2026-06-02,user_0124,copilot,copilot_ai_credit,Gemini 3 Flash,16.72679,ai-credits,0.01,0.16726789999999997,0.16726789999999997,0,3900,acme-copilot-enterprise,,Infra-SRE,0,0
2026-06-02,user_0202,copilot,copilot_ai_credit,Gemini 3 Flash,3.8171549999999996,ai-credits,0.01,0.03817155,0.03817155,0,3900,acme-copilot-enterprise,,Infra-Security,0,0
2026-06-02,user_0035,copilot,copilot_ai_credit,Gemini 3 Flash,2.2850900000000003,ai-credits,0.01,0.022850900000000004,0.022850900000000004,0,1900,,,Product-Gamma,0,0
2026-06-02,user_0154,copilot,copilot_ai_credit,Gemini 3 Flash,12.464485,ai-credits,0.01,0.12464485000000003,0.12464485000000003,0,1900,,,Infra-Security,0,0
2026-06-02,user_0408,copilot,copilot_ai_credit,Gemini 3 Flash,289.53094500000003,ai-credits,0.01,2.895309450000001,2.895309450000001,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0289,copilot,copilot_ai_credit,Gemini 3 Flash,5.1214900000000005,ai-credits,0.01,0.0512149,0.0512149,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0215,copilot,copilot_ai_credit,Gemini 3.1 Pro,55.75346000000001,ai-credits,0.01,0.5575346000000002,0.5575346000000002,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0218,copilot,copilot_ai_credit,Gemini 3.1 Pro,1728.9116600000013,ai-credits,0.01,17.289116599999993,17.289116599999993,0,1900,,,Product-Gamma,0,0
2026-06-02,user_0485,copilot,copilot_ai_credit,Gemini 3.1 Pro,11.96292,ai-credits,0.01,0.11962920000000002,0.11962920000000002,0,1900,,,Infra-Cloud,0,0
2026-06-02,user_0038,copilot,copilot_ai_credit,Gemini 3.1 Pro,28.296899999999997,ai-credits,0.01,0.28296899999999997,0.28296899999999997,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0245,copilot,copilot_ai_credit,Gemini 3.1 Pro,12.0608,ai-credits,0.01,0.12060799999999998,0.12060799999999998,0,1900,,,Infra-Security,0,0
2026-06-02,user_0301,copilot,copilot_ai_credit,Gemini 3.1 Pro,71.01472000000001,ai-credits,0.01,0.7101472000000001,0.7101472000000001,0,3900,acme-copilot-enterprise,,Operations,0,0
2026-06-02,user_0394,copilot,copilot_ai_credit,Gemini 3.1 Pro,8.733400000000001,ai-credits,0.01,0.08733400000000001,0.08733400000000001,0,1900,,,Product-Gamma,0,0
2026-06-02,user_0040,copilot,copilot_ai_credit,Gemini 3.1 Pro,594.1119600000001,ai-credits,0.01,5.941119600000002,5.941119600000002,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0205,copilot,copilot_ai_credit,Gemini 3.1 Pro,859.3201400000005,ai-credits,0.01,8.593201399999998,8.593201399999998,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0397,copilot,copilot_ai_credit,Gemini 3.1 Pro,211.31903999999994,ai-credits,0.01,2.1131904,2.1131904,0,1900,,,Operations,0,0
2026-06-02,user_0166,copilot,copilot_ai_credit,Gemini 3.1 Pro,986.3090000000003,ai-credits,0.01,9.863089999999996,9.863089999999996,0,3900,acme-copilot-enterprise,,Infra-Security,0,0
2026-06-02,user_0428,copilot,copilot_ai_credit,Gemini 3.1 Pro,45.137519999999995,ai-credits,0.01,0.45137520000000003,0.45137520000000003,0,3900,acme-copilot-enterprise,,Product-Epsilon,0,0
2026-06-02,user_0414,copilot,copilot_ai_credit,Gemini 3.1 Pro,7327.7742400000025,ai-credits,0.01,73.27774240000002,73.27774240000002,0,3900,acme-copilot-enterprise,,Product-Beta,0,0
2026-06-02,user_0249,copilot,copilot_ai_credit,Gemini 3.1 Pro,40.47598,ai-credits,0.01,0.4047598,0.4047598,0,1900,,,Platform Engineering,0,0
2026-06-02,user_0247,copilot,copilot_ai_credit,Gemini 3.1 Pro,217.88150000000005,ai-credits,0.01,2.178815,2.178815,0,3900,acme-copilot-enterprise,,Product-Epsilon,0,0
2026-06-02,user_0186,copilot,copilot_ai_credit,Gemini 3.1 Pro,39.180859999999996,ai-credits,0.01,0.39180860000000006,0.39180860000000006,0,3900,acme-copilot-enterprise,,Product-Epsilon,0,0
2026-06-02,user_0182,copilot,copilot_ai_credit,Gemini 3.1 Pro,1596.7250799999997,ai-credits,0.01,15.967250799999995,15.967250799999995,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0002,copilot,copilot_ai_credit,Gemini 3.1 Pro,18.734299999999998,ai-credits,0.01,0.18734300000000004,0.18734300000000004,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
2026-06-02,user_0254,copilot,copilot_ai_credit,Gemini 3.1 Pro,578.6618399999999,ai-credits,0.01,5.786618399999998,5.786618399999998,0,3900,acme-copilot-enterprise,,Product-Epsilon,0,0
2026-06-02,user_0495,copilot,copilot_ai_credit,Gemini 3.1 Pro,423.63698000000016,ai-credits,0.01,4.236369799999999,4.236369799999999,0,3900,acme-copilot-enterprise,,Platform Engineering,0,0
